Name,Link,Brand
Hwyl,https://www.fragrantica.com/perfume/Aesop/Hwyl-46895.html,Aesop
Tacit,https://www.fragrantica.com/perfume/Aesop/Tacit-32134.html,Aesop
Marrakech Intense,https://www.fragrantica.com/perfume/Aesop/Marrakech-Intense-26229.html,Aesop
Frescor de Maracujá,https://www.fragrantica.com/perfume/Natura/Frescor-de-Maracuja-25975.html,Natura
Rozu,https://www.fragrantica.com/perfume/Aesop/Rozu-64167.html,Aesop
Eidesis,https://www.fragrantica.com/perfume/Aesop/Eidesis-76978.html,Aesop
Frescor de Pitanga,https://www.fragrantica.com/perfume/Natura/Frescor-de-Pitanga-25976.html,Natura
Humor Estelar,https://www.fragrantica.com/perfume/Natura/Humor-Estelar-77439.html,Natura
Vanilla,https://www.fragrantica.com/perfume/The-Body-Shop/Vanilla-17141.html,The Body Shop
Frescor de Castanha,https://www.fragrantica.com/perfume/Natura/Frescor-de-Castanha-25962.html,Natura
Karst,https://www.fragrantica.com/perfume/Aesop/Karst-69187.html,Aesop
Mamãe e Bebê,https://www.fragrantica.com/perfume/Natura/Mamae-e-Bebe-26182.html,Natura
Frescor de Açaí,https://www.fragrantica.com/perfume/Natura/Frescor-de-Acai-25958.html,Natura
Humor Liberta,https://www.fragrantica.com/perfume/Natura/Humor-Liberta-71736.html,Natura
Oud Grandeur,https://www.fragrantica.com/perfume/Avon/Oud-Grandeur-63211.html,Avon
Iris Fetiche,https://www.fragrantica.com/perfume/Avon/Iris-Fetiche-59797.html,Avon
Moringa,https://www.fragrantica.com/perfume/The-Body-Shop/Moringa-17144.html,The Body Shop
Essencial Ato,https://www.fragrantica.com/perfume/Natura/Essencial-Ato-80079.html,Natura
Erémia,https://www.fragrantica.com/perfume/Aesop/Eremia-69188.html,Aesop
White Musk L'Eau,https://www.fragrantica.com/perfume/The-Body-Shop/White-Musk-L-Eau-44100.html,The Body Shop
Shea,https://www.fragrantica.com/perfume/The-Body-Shop/Shea-17143.html,The Body Shop
Ambre Ardent,https://www.fragrantica.com/perfume/Avon/Ambre-Ardent-63210.html,Avon
Patchouli Indulgence,https://www.fragrantica.com/perfume/Avon/Patchouli-Indulgence-59798.html,Avon
Coconut,https://www.fragrantica.com/perfume/The-Body-Shop/Coconut-17140.html,The Body Shop
Magia da Floresta,https://www.fragrantica.com/perfume/Natura/Magia-da-Floresta-52838.html,Natura
White Musk Lover,https://www.fragrantica.com/perfume/The-Body-Shop/White-Musk-Lover-67044.html,The Body Shop
Moringa,https://www.fragrantica.com/perfume/The-Body-Shop/Moringa-67822.html,The Body Shop
Pink Grapefruit,https://www.fragrantica.com/perfume/The-Body-Shop/Pink-Grapefruit-17146.html,The Body Shop
Mango,https://www.fragrantica.com/perfume/The-Body-Shop/Mango-17145.html,The Body Shop
Frescor Pataqueira,https://www.fragrantica.com/perfume/Natura/Frescor-Pataqueira-76364.html,Natura
Satsuma,https://www.fragrantica.com/perfume/The-Body-Shop/Satsuma-17142.html,The Body Shop
Italian Summer Fig,https://www.fragrantica.com/perfume/The-Body-Shop/Italian-Summer-Fig-31458.html,The Body Shop
Artistique Wisteria Sublime,https://www.fragrantica.com/perfume/Avon/Artistique-Wisteria-Sublime-69937.html,Avon
Frescor de Pitanga Preta,https://www.fragrantica.com/perfume/Natura/Frescor-de-Pitanga-Preta-25985.html,Natura
Fuji Green Tea,https://www.fragrantica.com/perfume/The-Body-Shop/Fuji-Green-Tea-30824.html,The Body Shop
Flor do Luar,https://www.fragrantica.com/perfume/Natura/Flor-do-Luar-38286.html,Natura
Frescor Madeira em Flor,https://www.fragrantica.com/perfume/Natura/Frescor-Madeira-em-Flor-26025.html,Natura
Gloam,https://www.fragrantica.com/perfume/Aesop/Gloam-80100.html,Aesop
Ekos Estoraque 2021,https://www.fragrantica.com/perfume/Natura/Ekos-Estoraque-2021-66249.html,Natura
Strawberry,https://www.fragrantica.com/perfume/The-Body-Shop/Strawberry-67823.html,The Body Shop
Attraction One Fresh,https://www.fragrantica.com/perfume/Avon/Attraction-One-Fresh-62536.html,Avon
Artistique Nymphea Lumière,https://www.fragrantica.com/perfume/Avon/Artistique-Nymphea-Lumiere-69938.html,Avon
Miraceti,https://www.fragrantica.com/perfume/Aesop/Miraceti-69186.html,Aesop
White Musk Radical,https://www.fragrantica.com/perfume/The-Body-Shop/White-Musk-Radical-67045.html,The Body Shop
Artisan Cannabis Oud,https://www.fragrantica.com/perfume/Avon/Artisan-Cannabis-Oud-75737.html,Avon
Petit Attitude,https://www.fragrantica.com/perfume/Avon/Petit-Attitude-52879.html,Avon
Flor de Lis,https://www.fragrantica.com/perfume/Natura/Flor-de-Lis-54718.html,Natura
Shea,https://www.fragrantica.com/perfume/The-Body-Shop/Shea-67821.html,The Body Shop
Attraction One Intense,https://www.fragrantica.com/perfume/Avon/Attraction-One-Intense-62537.html,Avon
White Musk Perfume Oil,https://www.fragrantica.com/perfume/The-Body-Shop/White-Musk-Perfume-Oil-68477.html,The Body Shop
Frescor de Buriti,https://www.fragrantica.com/perfume/Natura/Frescor-de-Buriti-26031.html,Natura
Coconut & Yuzu,https://www.fragrantica.com/perfume/The-Body-Shop/Coconut-Yuzu-67318.html,The Body Shop
Blue Musk,https://www.fragrantica.com/perfume/The-Body-Shop/Blue-Musk-78537.html,The Body Shop
Marrakech,https://www.fragrantica.com/perfume/Aesop/Marrakech-9547.html,Aesop
Pretty Blue,https://www.fragrantica.com/perfume/Avon/Pretty-Blue-35597.html,Avon
Água de Banho Breu Branco,https://www.fragrantica.com/perfume/Natura/Agua-de-Banho-Breu-Branco-25959.html,Natura
Oceanus,https://www.fragrantica.com/perfume/The-Body-Shop/Oceanus-3335.html,The Body Shop
Pink Pepper & Lychee,https://www.fragrantica.com/perfume/The-Body-Shop/Pink-Pepper-Lychee-67320.html,The Body Shop
Fluffy Chick,https://www.fragrantica.com/perfume/Avon/Fluffy-Chick-76008.html,Avon
Bowhanti,https://www.fragrantica.com/perfume/The-Body-Shop/Bowhanti-40897.html,The Body Shop
Kahaia,https://www.fragrantica.com/perfume/The-Body-Shop/Kahaia-40895.html,The Body Shop
Local Nature Almond,https://www.fragrantica.com/perfume/Avon/Local-Nature-Almond-70923.html,Avon
Humor Transforma,https://www.fragrantica.com/perfume/Natura/Humor-Transforma-81848.html,Natura
Apricot & Agave,https://www.fragrantica.com/perfume/The-Body-Shop/Apricot-Agave-67317.html,The Body Shop
Artisan Cherry Vetiver,https://www.fragrantica.com/perfume/Avon/Artisan-Cherry-Vetiver-64157.html,Avon
Haiku Intense,https://www.fragrantica.com/perfume/Avon/Haiku-Intense-68305.html,Avon
Mystra,https://www.fragrantica.com/perfume/Aesop/Mystra-9549.html,Aesop
Nigritella,https://www.fragrantica.com/perfume/The-Body-Shop/Nigritella-40894.html,The Body Shop
Baby Smell,https://www.fragrantica.com/perfume/Avon/Baby-Smell-56699.html,Avon
White Musk Free,https://www.fragrantica.com/perfume/The-Body-Shop/White-Musk-Free-67043.html,The Body Shop
Vineyard Peach,https://www.fragrantica.com/perfume/The-Body-Shop/Vineyard-Peach-34729.html,The Body Shop
Blue Musk Zest,https://www.fragrantica.com/perfume/The-Body-Shop/Blue-Musk-Zest-80652.html,The Body Shop
Full Iris,https://www.fragrantica.com/perfume/The-Body-Shop/Full-Iris-82684.html,The Body Shop
Relaxante,https://www.fragrantica.com/perfume/Natura/Relaxante-56340.html,Natura
Elixir + Beijo de Humor,https://www.fragrantica.com/perfume/Natura/Elixir-Beijo-de-Humor-63795.html,Natura
Local Nature Lavender,https://www.fragrantica.com/perfume/Avon/Local-Nature-Lavender-70919.html,Avon
Pomegranate & Red Berries,https://www.fragrantica.com/perfume/The-Body-Shop/Pomegranate-Red-Berries-67321.html,The Body Shop
Priprioca Parfum Perfume do Brasil,https://www.fragrantica.com/perfume/Natura/Priprioca-Parfum-Perfume-do-Brasil-26027.html,Natura
Lima e Flor de Laranjeira,https://www.fragrantica.com/perfume/Natura/Lima-e-Flor-de-Laranjeira-54353.html,Natura
Marrakech Intense Parfum,https://www.fragrantica.com/perfume/Aesop/Marrakech-Intense-Parfum-69189.html,Aesop
Clementine & Starfruit,https://www.fragrantica.com/perfume/The-Body-Shop/Clementine-Starfruit-67780.html,The Body Shop
Tobacco Flower,https://www.fragrantica.com/perfume/The-Body-Shop/Tobacco-Flower-65591.html,The Body Shop
Swietenia,https://www.fragrantica.com/perfume/The-Body-Shop/Swietenia-40896.html,The Body Shop
Flor de Laranjeira,https://www.fragrantica.com/perfume/Natura/Flor-de-Laranjeira-26183.html,Natura
Full Ylang Ylang,https://www.fragrantica.com/perfume/The-Body-Shop/Full-Ylang-Ylang-82679.html,The Body Shop
Choice Cool,https://www.fragrantica.com/perfume/The-Body-Shop/Choice-Cool-62892.html,The Body Shop
Ouranon,https://www.fragrantica.com/perfume/Aesop/Ouranon-84977.html,Aesop
Lime & Matcha,https://www.fragrantica.com/perfume/The-Body-Shop/Lime-Matcha-67319.html,The Body Shop
Haiku Sunrise,https://www.fragrantica.com/perfume/Avon/Haiku-Sunrise-83484.html,Avon
Full Orange Blossom,https://www.fragrantica.com/perfume/The-Body-Shop/Full-Orange-Blossom-82680.html,The Body Shop
Early-Harvest Raspberry,https://www.fragrantica.com/perfume/The-Body-Shop/Early-Harvest-Raspberry-34717.html,The Body Shop
Folhas de Limão e Graviola,https://www.fragrantica.com/perfume/Natura/Folhas-de-Limao-e-Graviola-54719.html,Natura
Haiku Kyoto Flower Intense,https://www.fragrantica.com/perfume/Avon/Haiku-Kyoto-Flower-Intense-68307.html,Avon
Widdringtonia,https://www.fragrantica.com/perfume/The-Body-Shop/Widdringtonia-40898.html,The Body Shop
Full Rose,https://www.fragrantica.com/perfume/The-Body-Shop/Full-Rose-82682.html,The Body Shop
Z,https://www.fragrantica.com/perfume/Natura/Z-34189.html,Natura
Haiku Sacred Intense,https://www.fragrantica.com/perfume/Avon/Haiku-Sacred-Intense-68306.html,Avon
Sakura No Ki Flor de Cerejeira,https://www.fragrantica.com/perfume/The-Body-Shop/Sakura-No-Ki-Flor-de-Cerejeira-67825.html,The Body Shop
Local Nature Jasmine,https://www.fragrantica.com/perfume/Avon/Local-Nature-Jasmine-70922.html,Avon
Fuji Green Tea,https://www.fragrantica.com/perfume/The-Body-Shop/Fuji-Green-Tea-67827.html,The Body Shop
Lolita,https://www.fragrantica.com/perfume/The-Body-Shop/Lolita-83655.html,The Body Shop
Woody Sandalwood Perfume Oil,https://www.fragrantica.com/perfume/The-Body-Shop/Woody-Sandalwood-Perfume-Oil-3631.html,The Body Shop
Amor América Palo Santo,https://www.fragrantica.com/perfume/Natura/Amor-America-Palo-Santo-5045.html,Natura
Cool Daisy,https://www.fragrantica.com/perfume/The-Body-Shop/Cool-Daisy-67781.html,The Body Shop
British Rose,https://www.fragrantica.com/perfume/The-Body-Shop/British-Rose-67824.html,The Body Shop
Aquavibe Mix Lavanda + Baunilha,https://www.fragrantica.com/perfume/Avon/Aquavibe-Mix-Lavanda-Baunilha-65594.html,Avon
Oceanus Perfume Oil,https://www.fragrantica.com/perfume/The-Body-Shop/Oceanus-Perfume-Oil-3620.html,The Body Shop
Capim-Limão,https://www.fragrantica.com/perfume/Natura/Capim-Limao-58436.html,Natura
Banho de Lavanda,https://www.fragrantica.com/perfume/Natura/Banho-de-Lavanda-26052.html,Natura
Freshness Cocoa,https://www.fragrantica.com/perfume/Natura/Freshness-Cocoa-25963.html,Natura
Latin Attitude,https://www.fragrantica.com/perfume/Avon/Latin-Attitude-34544.html,Avon
Artisan Santal Musk,https://www.fragrantica.com/perfume/Avon/Artisan-Santal-Musk-64156.html,Avon
Carambola,https://www.fragrantica.com/perfume/Natura/Carambola-71028.html,Natura
Borbulhas de Humor,https://www.fragrantica.com/perfume/Natura/Borbulhas-de-Humor-26161.html,Natura
Naturals Pink Grapefruit Apricot,https://www.fragrantica.com/perfume/Avon/Naturals-Pink-Grapefruit-Apricot-73244.html,Avon
Choice Bold,https://www.fragrantica.com/perfume/The-Body-Shop/Choice-Bold-62894.html,The Body Shop
Leite de Baobá,https://www.fragrantica.com/perfume/The-Body-Shop/Leite-de-Baoba-67826.html,The Body Shop
Virgin Mojito,https://www.fragrantica.com/perfume/The-Body-Shop/Virgin-Mojito-34720.html,The Body Shop
Red Musk Oud,https://www.fragrantica.com/perfume/The-Body-Shop/Red-Musk-Oud-31568.html,The Body Shop
Lumina Essência,https://www.fragrantica.com/perfume/Natura/Lumina-Essencia-67699.html,Natura
Lahana,https://www.fragrantica.com/perfume/Avon/Lahana-60824.html,Avon
Be... Sensual,https://www.fragrantica.com/perfume/Avon/Be-Sensual-33306.html,Avon
Amor América Paramela,https://www.fragrantica.com/perfume/Natura/Amor-America-Paramela-5044.html,Natura
Inspira,https://www.fragrantica.com/perfume/Natura/Inspira-59750.html,Natura
