Name,Link,Brand
Burberry Her,https://www.fragrantica.com/perfume/Burberry/Burberry-Her-51694.html,Burberry
Chloe Eau de Parfum,https://www.fragrantica.com/perfume/Chloe/Chloe-Eau-de-Parfum-1733.html,Chloé
Burberry Her Elixir de Parfum,https://www.fragrantica.com/perfume/Burberry/Burberry-Her-Elixir-de-Parfum-75968.html,Burberry
Euphoria,https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-253.html,Calvin Klein
Nomade,https://www.fragrantica.com/perfume/Chloe/Nomade-48434.html,Chloé
Flora Gorgeous Gardenia Eau de Parfum,https://www.fragrantica.com/perfume/Gucci/Flora-Gorgeous-Gardenia-Eau-de-Parfum-68578.html,Gucci
Gucci Bloom,https://www.fragrantica.com/perfume/Gucci/Gucci-Bloom-44894.html,Gucci
Daisy,https://www.fragrantica.com/perfume/Marc-Jacobs/Daisy-1361.html,Marc Jacobs
Perfect,https://www.fragrantica.com/perfume/Marc-Jacobs/Perfect-62021.html,Marc Jacobs
Burberry Brit,https://www.fragrantica.com/perfume/Burberry/Burberry-Brit-819.html,Burberry
Goddess,https://www.fragrantica.com/perfume/Burberry/Goddess-83483.html,Burberry
Gucci Guilty,https://www.fragrantica.com/perfume/Gucci/Gucci-Guilty-9677.html,Gucci
CK IN2U for Her,https://www.fragrantica.com/perfume/Calvin-Klein/CK-IN2U-for-Her-934.html,Calvin Klein
Flora Gorgeous Jasmine,https://www.fragrantica.com/perfume/Gucci/Flora-Gorgeous-Jasmine-75190.html,Gucci
London,https://www.fragrantica.com/perfume/Burberry/London-813.html,Burberry
Bottega Veneta,https://www.fragrantica.com/perfume/Bottega-Veneta/Bottega-Veneta-12863.html,Bottega Veneta
Obsession,https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-248.html,Calvin Klein
Florabotanica,https://www.fragrantica.com/perfume/Balenciaga/Florabotanica-15512.html,Balenciaga
Decadence,https://www.fragrantica.com/perfume/Marc-Jacobs/Decadence-31226.html,Marc Jacobs
Gucci Rush,https://www.fragrantica.com/perfume/Gucci/Gucci-Rush-686.html,Gucci
Daisy Eau So Fresh,https://www.fragrantica.com/perfume/Marc-Jacobs/Daisy-Eau-So-Fresh-10858.html,Marc Jacobs
Burberry Her Eau de Toilette,https://www.fragrantica.com/perfume/Burberry/Burberry-Her-Eau-de-Toilette-71379.html,Burberry
Eternity,https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-257.html,Calvin Klein
Cool Water,https://www.fragrantica.com/perfume/Davidoff/Cool-Water-508.html,Davidoff
Nomade Naturelle Eau de Parfum,https://www.fragrantica.com/perfume/Chloe/Nomade-Naturelle-Eau-de-Parfum-71597.html,Chloé
Princess,https://www.fragrantica.com/perfume/Vera-Wang/Princess-1596.html,Vera Wang
My Burberry Black,https://www.fragrantica.com/perfume/Burberry/My-Burberry-Black-32566.html,Burberry
Perfect Intense,https://www.fragrantica.com/perfume/Marc-Jacobs/Perfect-Intense-68534.html,Marc Jacobs
Deep Red,https://www.fragrantica.com/perfume/Hugo-Boss/Deep-Red-565.html,Hugo Boss
Body,https://www.fragrantica.com/perfume/Burberry/Body-13014.html,Burberry
