Name,Link,Brand
Paco Rabanne Pour Homme,https://www.fragrantica.com/perfume/Paco-Rabanne/Paco-Rabanne-Pour-Homme-526.html,Paco Rabanne
Pure XS Night,https://www.fragrantica.com/perfume/Paco-Rabanne/Pure-XS-Night-53453.html,Paco Rabanne
1 Million Royal,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-Royal-79159.html,Paco Rabanne
Ultrared Men,https://www.fragrantica.com/perfume/Paco-Rabanne/Ultrared-Men-2301.html,Paco Rabanne
Chic For Men,https://www.fragrantica.com/perfume/Carolina-Herrera/Chic-For-Men-293.html,Carolina Herrera
Comme des Garcons 2 Man,https://www.fragrantica.com/perfume/Comme-des-Garcons/Comme-des-Garcons-2-Man-391.html,Comme des Garcons
212 Sexy Men,https://www.fragrantica.com/perfume/Carolina-Herrera/212-Sexy-Men-1054.html,Carolina Herrera
Quorum,https://www.fragrantica.com/perfume/Antonio-Puig/Quorum-3825.html,Antonio Puig
Bad Boy Extreme,https://www.fragrantica.com/perfume/Carolina-Herrera/Bad-Boy-Extreme-78562.html,Carolina Herrera
Blenheim Bouquet,https://www.fragrantica.com/perfume/Penhaligon-s/Blenheim-Bouquet-3940.html,Penhaligon's
Agua Fresca Citrus Cedro,https://www.fragrantica.com/perfume/Adolfo-Dominguez/Agua-Fresca-Citrus-Cedro-50145.html,Adolfo Dominguez
Fleur du Mâle,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Fleur-du-Male-889.html,Jean Paul Gaultier
Ultraviolet,https://www.fragrantica.com/perfume/Paco-Rabanne/Ultraviolet-521.html,Paco Rabanne
The Inimitable William Penhaligon,https://www.fragrantica.com/perfume/Penhaligon-s/The-Inimitable-William-Penhaligon-63969.html,Penhaligon's
Le Male Essence de Parfum,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Essence-de-Parfum-39583.html,Jean Paul Gaultier
CH Pasión for Him,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Pasion-for-Him-78641.html,Carolina Herrera
Terrible Teddy,https://www.fragrantica.com/perfume/Penhaligon-s/Terrible-Teddy-55441.html,Penhaligon's
Endymion,https://www.fragrantica.com/perfume/Penhaligon-s/Endymion-5674.html,Penhaligon's
Roaring Radcliff,https://www.fragrantica.com/perfume/Penhaligon-s/Roaring-Radcliff-43037.html,Penhaligon's
Invictus Aqua (2018),https://www.fragrantica.com/perfume/Paco-Rabanne/Invictus-Aqua-2018-48760.html,Paco Rabanne
The Icon,https://www.fragrantica.com/perfume/Antonio-Banderas/The-Icon-64487.html,Antonio Banderas
212 Heroes,https://www.fragrantica.com/perfume/Carolina-Herrera/212-Heroes-65988.html,Carolina Herrera
Black XS (2018),https://www.fragrantica.com/perfume/Paco-Rabanne/Black-XS-2018-49961.html,Paco Rabanne
Scent One: Hinoki,https://www.fragrantica.com/perfume/Comme-des-Garcons/Scent-One-Hinoki-2558.html,Comme des Garcons
Opus 1870,https://www.fragrantica.com/perfume/Penhaligon-s/Opus-1870-7052.html,Penhaligon's
Invictus Intense,https://www.fragrantica.com/perfume/Paco-Rabanne/Invictus-Intense-42891.html,Paco Rabanne
Herrera For Men,https://www.fragrantica.com/perfume/Carolina-Herrera/Herrera-For-Men-289.html,Carolina Herrera
XS,https://www.fragrantica.com/perfume/Paco-Rabanne/XS-515.html,Paco Rabanne
The Golden Secret,https://www.fragrantica.com/perfume/Antonio-Banderas/The-Golden-Secret-13549.html,Antonio Banderas
Much Ado About The Duke,https://www.fragrantica.com/perfume/Penhaligon-s/Much-Ado-About-The-Duke-40713.html,Penhaligon's
Colors Man Black,https://www.fragrantica.com/perfume/Benetton/Colors-Man-Black-53496.html,Benetton
Invictus Aqua,https://www.fragrantica.com/perfume/Paco-Rabanne/Invictus-Aqua-34506.html,Paco Rabanne
The Icon Eau de Parfum,https://www.fragrantica.com/perfume/Antonio-Banderas/The-Icon-Eau-de-Parfum-71729.html,Antonio Banderas
Le Male In The Navy,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-In-The-Navy-51058.html,Jean Paul Gaultier
Kokorico,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Kokorico-12711.html,Jean Paul Gaultier
XS (2018),https://www.fragrantica.com/perfume/Paco-Rabanne/XS-2018-49962.html,Paco Rabanne
The Uncompromising Sohan,https://www.fragrantica.com/perfume/Penhaligon-s/The-Uncompromising-Sohan-46503.html,Penhaligon's
Phantom Parfum,https://www.fragrantica.com/perfume/Paco-Rabanne/Phantom-Parfum-81927.html,Paco Rabanne
Le Male On Board,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-On-Board-65595.html,Jean Paul Gaultier
Agua Brava,https://www.fragrantica.com/perfume/Antonio-Puig/Agua-Brava-12673.html,Antonio Puig
The Secret Temptation,https://www.fragrantica.com/perfume/Antonio-Banderas/The-Secret-Temptation-45153.html,Antonio Banderas
Le Male Pride Edition,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Pride-Edition-73607.html,Jean Paul Gaultier
King of Seduction,https://www.fragrantica.com/perfume/Antonio-Banderas/King-of-Seduction-26412.html,Antonio Banderas
Black XS L'Exces for Him,https://www.fragrantica.com/perfume/Paco-Rabanne/Black-XS-L-Exces-for-Him-13805.html,Paco Rabanne
Le Beau Male,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Male-17222.html,Jean Paul Gaultier
The Secret,https://www.fragrantica.com/perfume/Antonio-Banderas/The-Secret-8923.html,Antonio Banderas
Le Male Superman Eau Fraiche,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Superman-Eau-Fraiche-43712.html,Jean Paul Gaultier
Le Male Aviator,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Aviator-58770.html,Jean Paul Gaultier
Seduction in Black,https://www.fragrantica.com/perfume/Antonio-Banderas/Seduction-in-Black-6746.html,Antonio Banderas
Quorum Silver,https://www.fragrantica.com/perfume/Antonio-Puig/Quorum-Silver-12698.html,Antonio Puig
King of Seduction Absolute,https://www.fragrantica.com/perfume/Antonio-Banderas/King-of-Seduction-Absolute-31525.html,Antonio Banderas
1 Million Cologne,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-Cologne-30497.html,Paco Rabanne
Le Male Terrible,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Terrible-9502.html,Jean Paul Gaultier
The Impudent Cousin Matthew,https://www.fragrantica.com/perfume/Penhaligon-s/The-Impudent-Cousin-Matthew-53875.html,Penhaligon's
Mediterráneo,https://www.fragrantica.com/perfume/Antonio-Banderas/Mediterraneo-1092.html,Antonio Banderas
United Dreams Men Aim High,https://www.fragrantica.com/perfume/Benetton/United-Dreams-Men-Aim-High-31632.html,Benetton
1 Million Intense,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-Intense-17472.html,Paco Rabanne
212 VIP Black Extra,https://www.fragrantica.com/perfume/Carolina-Herrera/212-VIP-Black-Extra-53493.html,Carolina Herrera
Power of Seduction,https://www.fragrantica.com/perfume/Antonio-Banderas/Power-of-Seduction-51087.html,Antonio Banderas
Le Male Popeye Eau Fraiche,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Popeye-Eau-Fraiche-36636.html,Jean Paul Gaultier
Agua Fresca,https://www.fragrantica.com/perfume/Adolfo-Dominguez/Agua-Fresca-9783.html,Adolfo Dominguez
212 VIP Black Smiley,https://www.fragrantica.com/perfume/Carolina-Herrera/212-VIP-Black-Smiley-72730.html,Carolina Herrera
Monsieur Beauregard,https://www.fragrantica.com/perfume/Penhaligon-s/Monsieur-Beauregard-46485.html,Penhaligon's
Hammam Bouquet,https://www.fragrantica.com/perfume/Penhaligon-s/Hammam-Bouquet-3938.html,Penhaligon's
Agua Fresca Vetiver,https://www.fragrantica.com/perfume/Adolfo-Dominguez/Agua-Fresca-Vetiver-50146.html,Adolfo Dominguez
The Omniscient Mr Thompson,https://www.fragrantica.com/perfume/Penhaligon-s/The-Omniscient-Mr-Thompson-84254.html,Penhaligon's
Aqua Quorum,https://www.fragrantica.com/perfume/Antonio-Puig/Aqua-Quorum-12585.html,Antonio Puig
212 VIP Men Party Fever,https://www.fragrantica.com/perfume/Carolina-Herrera/212-VIP-Men-Party-Fever-49809.html,Carolina Herrera
212 VIP Black NY,https://www.fragrantica.com/perfume/Carolina-Herrera/212-VIP-Black-NY-79162.html,Carolina Herrera
Baudelaire,https://www.fragrantica.com/perfume/Byredo/Baudelaire-7458.html,Byredo
CH Men Sport,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-Sport-15633.html,Carolina Herrera
Le Male Jean Paul Cool,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Jean-Paul-Cool-17671.html,Jean Paul Gaultier
Diavolo,https://www.fragrantica.com/perfume/Antonio-Banderas/Diavolo-112.html,Antonio Banderas
Dream Big,https://www.fragrantica.com/perfume/Benetton/Dream-Big-48545.html,Benetton
Bad Boy Gold Fantasy,https://www.fragrantica.com/perfume/Carolina-Herrera/Bad-Boy-Gold-Fantasy-76365.html,Carolina Herrera
Phantom Legion,https://www.fragrantica.com/perfume/Paco-Rabanne/Phantom-Legion-71654.html,Paco Rabanne
Scent Two: Laurel,https://www.fragrantica.com/perfume/Comme-des-Garcons/Scent-Two-Laurel-12639.html,Comme des Garcons
The Icon Elixir,https://www.fragrantica.com/perfume/Antonio-Banderas/The-Icon-Elixir-81410.html,Antonio Banderas
CH Insignia Men,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Insignia-Men-50015.html,Carolina Herrera
212 VIP Men Wins,https://www.fragrantica.com/perfume/Carolina-Herrera/212-VIP-Men-Wins-66338.html,Carolina Herrera
CH Men Hot! Hot! Hot!,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-Hot-Hot-Hot-72699.html,Carolina Herrera
1 Million Absolutely Gold,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-Absolutely-Gold-15951.html,Paco Rabanne
Colors de Benetton Man Black Intenso,https://www.fragrantica.com/perfume/Benetton/Colors-de-Benetton-Man-Black-Intenso-78874.html,Benetton
United Dreams Men Go Far,https://www.fragrantica.com/perfume/Benetton/United-Dreams-Men-Go-Far-31630.html,Benetton
Mr Harrod,https://www.fragrantica.com/perfume/Penhaligon-s/Mr-Harrod-57190.html,Penhaligon's
Invictus Onyx Collector Edition,https://www.fragrantica.com/perfume/Paco-Rabanne/Invictus-Onyx-Collector-Edition-58872.html,Paco Rabanne
Agua Fresca Lima Tonka,https://www.fragrantica.com/perfume/Adolfo-Dominguez/Agua-Fresca-Lima-Tonka-81960.html,Adolfo Dominguez
We Are Tribe,https://www.fragrantica.com/perfume/Benetton/We-Are-Tribe-77611.html,Benetton
VIP Black Red,https://www.fragrantica.com/perfume/Carolina-Herrera/VIP-Black-Red-59347.html,Carolina Herrera
Le Male Eau de Toilette Airlines,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Eau-de-Toilette-Airlines-60944.html,Jean Paul Gaultier
Colors de Benetton Man Blue,https://www.fragrantica.com/perfume/Benetton/Colors-de-Benetton-Man-Blue-59499.html,Benetton
Mister Marvelous,https://www.fragrantica.com/perfume/Byredo/Mister-Marvelous-13002.html,Byredo
Douro,https://www.fragrantica.com/perfume/Penhaligon-s/Douro-5672.html,Penhaligon's
212 Men Aqua,https://www.fragrantica.com/perfume/Carolina-Herrera/212-Men-Aqua-44127.html,Carolina Herrera
Le Mâle Eau Fraîche André Edition,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Eau-Fraiche-Andre-Edition-48898.html,Jean Paul Gaultier
Bambu,https://www.fragrantica.com/perfume/Adolfo-Dominguez/Bambu-9793.html,Adolfo Dominguez
Nº 2 Frescor Extremo,https://www.fragrantica.com/perfume/Victorio-Lucchino/No-2-Frescor-Extremo-50408.html,Victorio & Lucchino
Ténéré,https://www.fragrantica.com/perfume/Paco-Rabanne/Tenere-2731.html,Paco Rabanne
Le Male Pride 2023,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Pride-2023-81774.html,Jean Paul Gaultier
Vetiver Terra,https://www.fragrantica.com/perfume/Adolfo-Dominguez/Vetiver-Terra-80322.html,Adolfo Dominguez
CH Beasts,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Beasts-61995.html,Carolina Herrera
Agarbathi,https://www.fragrantica.com/perfume/Penhaligon-s/Agarbathi-45240.html,Penhaligon's
Colors de Benetton Man Green,https://www.fragrantica.com/perfume/Benetton/Colors-de-Benetton-Man-Green-59498.html,Benetton
Nº 3 Seduccion Magnetica Magnetic Seduction,https://www.fragrantica.com/perfume/Victorio-Lucchino/No-3-Seduccion-Magnetica-Magnetic-Seduction-50409.html,Victorio & Lucchino
Black XS Potion for Him,https://www.fragrantica.com/perfume/Paco-Rabanne/Black-XS-Potion-for-Him-22743.html,Paco Rabanne
Agua Fresca Extreme,https://www.fragrantica.com/perfume/Adolfo-Dominguez/Agua-Fresca-Extreme-34617.html,Adolfo Dominguez
Agua de Bambu,https://www.fragrantica.com/perfume/Adolfo-Dominguez/Agua-de-Bambu-42934.html,Adolfo Dominguez
Ébano Salvia,https://www.fragrantica.com/perfume/Adolfo-Dominguez/Ebano-Salvia-80321.html,Adolfo Dominguez
Bad Boy Superstars Collector Edition 2021,https://www.fragrantica.com/perfume/Carolina-Herrera/Bad-Boy-Superstars-Collector-Edition-2021-70306.html,Carolina Herrera
Black XS L'Aphrodisiaque for Men,https://www.fragrantica.com/perfume/Paco-Rabanne/Black-XS-L-Aphrodisiaque-for-Men-18899.html,Paco Rabanne
Bayolea,https://www.fragrantica.com/perfume/Penhaligon-s/Bayolea-26452.html,Penhaligon's
La Cologne Fleur du Male,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/La-Cologne-Fleur-du-Male-2716.html,Jean Paul Gaultier
Spirit for Men,https://www.fragrantica.com/perfume/Antonio-Banderas/Spirit-for-Men-1089.html,Antonio Banderas
1 Million Golden Oud,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-Golden-Oud-84554.html,Paco Rabanne
CH Men Under The Sea,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-Under-The-Sea-65697.html,Carolina Herrera
Black XS Be a Legend Iggy Pop,https://www.fragrantica.com/perfume/Paco-Rabanne/Black-XS-Be-a-Legend-Iggy-Pop-29036.html,Paco Rabanne
Herrera Aqua,https://www.fragrantica.com/perfume/Carolina-Herrera/Herrera-Aqua-288.html,Carolina Herrera
1 Million $,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-23908.html,Paco Rabanne
United Dreams Together for Him,https://www.fragrantica.com/perfume/Benetton/United-Dreams-Together-for-Him-58496.html,Benetton
LP No.9 for Men,https://www.fragrantica.com/perfume/Penhaligon-s/LP-No-9-for-Men-5675.html,Penhaligon's
Memoire D'homme,https://www.fragrantica.com/perfume/Nina-Ricci/Memoire-D-homme-2325.html,Nina Ricci
212 VIP Men Wild Party,https://www.fragrantica.com/perfume/Carolina-Herrera/212-VIP-Men-Wild-Party-35781.html,Carolina Herrera
United Dreams Men Be Strong,https://www.fragrantica.com/perfume/Benetton/United-Dreams-Men-Be-Strong-31631.html,Benetton
Vetiver Hombre,https://www.fragrantica.com/perfume/Adolfo-Dominguez/Vetiver-Hombre-13236.html,Adolfo Dominguez
Le Mâle Pride Collector,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Pride-Collector-60765.html,Jean Paul Gaultier
Sybaris,https://www.fragrantica.com/perfume/Antonio-Puig/Sybaris-19446.html,Antonio Puig
Kokorico by Night,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Kokorico-by-Night-15471.html,Jean Paul Gaultier
VIP Men Club Edition,https://www.fragrantica.com/perfume/Carolina-Herrera/VIP-Men-Club-Edition-30426.html,Carolina Herrera
Sport de Paco Rabanne,https://www.fragrantica.com/perfume/Paco-Rabanne/Sport-de-Paco-Rabanne-18516.html,Paco Rabanne
Le Male Couple,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Couple-18825.html,Jean Paul Gaultier
We Are Tribe Intense,https://www.fragrantica.com/perfume/Benetton/We-Are-Tribe-Intense-82028.html,Benetton
CH Men Grand Tour,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-Grand-Tour-28221.html,Carolina Herrera
Blasted Heath,https://www.fragrantica.com/perfume/Penhaligon-s/Blasted-Heath-32851.html,Penhaligon's
Esprit du Roi,https://www.fragrantica.com/perfume/Penhaligon-s/Esprit-du-Roi-12349.html,Penhaligon's
Blue Seduction Wave for Men,https://www.fragrantica.com/perfume/Antonio-Banderas/Blue-Seduction-Wave-for-Men-76197.html,Antonio Banderas
Agua Brava Azul,https://www.fragrantica.com/perfume/Antonio-Puig/Agua-Brava-Azul-34009.html,Antonio Puig
Comme des Garcons Series 2 Red: Palisander,https://www.fragrantica.com/perfume/Comme-des-Garcons/Comme-des-Garcons-Series-2-Red-Palisander-3724.html,Comme des Garcons
Colors de Benetton Man,https://www.fragrantica.com/perfume/Benetton/Colors-de-Benetton-Man-2494.html,Benetton
Brummel,https://www.fragrantica.com/perfume/Antonio-Puig/Brummel-19442.html,Antonio Puig
Eau Paco Rabanne,https://www.fragrantica.com/perfume/Paco-Rabanne/Eau-Paco-Rabanne-527.html,Paco Rabanne
CH Men Africa,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-Africa-30382.html,Carolina Herrera
United Dreams Green Cactus For Him,https://www.fragrantica.com/perfume/Benetton/United-Dreams-Green-Cactus-For-Him-82130.html,Benetton
Sport Man,https://www.fragrantica.com/perfume/Antonio-Puig/Sport-Man-76180.html,Antonio Puig
CH Men Central Park,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-Central-Park-35914.html,Carolina Herrera
Antonio,https://www.fragrantica.com/perfume/Antonio-Banderas/Antonio-1087.html,Antonio Banderas
Phileas,https://www.fragrantica.com/perfume/Nina-Ricci/Phileas-6176.html,Nina Ricci
Bad Boy Dazzling Garden,https://www.fragrantica.com/perfume/Carolina-Herrera/Bad-Boy-Dazzling-Garden-84050.html,Carolina Herrera
212 Men NYC Body Spray,https://www.fragrantica.com/perfume/Carolina-Herrera/212-Men-NYC-Body-Spray-17476.html,Carolina Herrera
Monsieur Eau du Matin,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Monsieur-Eau-du-Matin-2737.html,Jean Paul Gaultier
Le Male Collector Edition 2022,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Collector-Edition-2022-76518.html,Jean Paul Gaultier
CH Kings,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Kings-54662.html,Carolina Herrera
Le Mâle Eau Fraîche Gaultier Airlines,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Eau-Fraiche-Gaultier-Airlines-48905.html,Jean Paul Gaultier
United Dreams Tonic,https://www.fragrantica.com/perfume/Benetton/United-Dreams-Tonic-62585.html,Benetton
Le Male X-Mas Edition 2020,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-X-Mas-Edition-2020-64055.html,Jean Paul Gaultier
Le Male Gladiator,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Gladiator-15558.html,Jean Paul Gaultier
Ricci Club,https://www.fragrantica.com/perfume/Nina-Ricci/Ricci-Club-6175.html,Nina Ricci
XS Extreme,https://www.fragrantica.com/perfume/Paco-Rabanne/XS-Extreme-516.html,Paco Rabanne
Le Male Summer 2012,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Summer-2012-14648.html,Jean Paul Gaultier
Don Algodon Hombre,https://www.fragrantica.com/perfume/Don-Algodon/Don-Algodon-Hombre-13705.html,Don Algodon
N° 7 Frescor Mediterráneo,https://www.fragrantica.com/perfume/Victorio-Lucchino/N0-7-Frescor-Mediterraneo-69837.html,Victorio & Lucchino
Le Male Collector's Snow Globe,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Collector-s-Snow-Globe-57184.html,Jean Paul Gaultier
Comme des Garcons Eau de Cologne,https://www.fragrantica.com/perfume/Comme-des-Garcons/Comme-des-Garcons-Eau-de-Cologne-20179.html,Comme des Garcons
Black XS Los Angeles for Him,https://www.fragrantica.com/perfume/Paco-Rabanne/Black-XS-Los-Angeles-for-Him-35254.html,Paco Rabanne
Ultraviolet Man Aurore Borealis Edition,https://www.fragrantica.com/perfume/Paco-Rabanne/Ultraviolet-Man-Aurore-Borealis-Edition-2725.html,Paco Rabanne
United Dreams Forever Green Him,https://www.fragrantica.com/perfume/Benetton/United-Dreams-Forever-Green-Him-75649.html,Benetton
Agua Lavanda,https://www.fragrantica.com/perfume/Antonio-Puig/Agua-Lavanda-18411.html,Antonio Puig
Power of Seduction Extreme,https://www.fragrantica.com/perfume/Antonio-Banderas/Power-of-Seduction-Extreme-53757.html,Antonio Banderas
Fantastic Man,https://www.fragrantica.com/perfume/Byredo/Fantastic-Man-6688.html,Byredo
212 Glam Men,https://www.fragrantica.com/perfume/Carolina-Herrera/212-Glam-Men-14813.html,Carolina Herrera
Paradiso Inferno Blue,https://www.fragrantica.com/perfume/Benetton/Paradiso-Inferno-Blue-38755.html,Benetton
Blue Seduction Energy Aqua,https://www.fragrantica.com/perfume/Antonio-Banderas/Blue-Seduction-Energy-Aqua-68895.html,Antonio Banderas
Le Beau Male Summer 2014,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Male-Summer-2014-24067.html,Jean Paul Gaultier
Power of Seduction Urban,https://www.fragrantica.com/perfume/Antonio-Banderas/Power-of-Seduction-Urban-76896.html,Antonio Banderas
No. 33 Eau de Cologne,https://www.fragrantica.com/perfume/Penhaligon-s/No-33-Eau-de-Cologne-31560.html,Penhaligon's
Power of Seduction Force,https://www.fragrantica.com/perfume/Antonio-Banderas/Power-of-Seduction-Force-62262.html,Antonio Banderas
Springfield,https://www.fragrantica.com/perfume/Antonio-Puig/Springfield-19445.html,Antonio Puig
Bambú Radiant Edition Hombre,https://www.fragrantica.com/perfume/Adolfo-Dominguez/Bambu-Radiant-Edition-Hombre-59811.html,Adolfo Dominguez
Benetton Sport Man,https://www.fragrantica.com/perfume/Benetton/Benetton-Sport-Man-2491.html,Benetton
Le Male Summer 2013,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Summer-2013-17823.html,Jean Paul Gaultier
Le Beau Male Capitaine Collector,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Male-Capitaine-Collector-25585.html,Jean Paul Gaultier
Yacht Man Blue,https://www.fragrantica.com/perfume/Myrurgia/Yacht-Man-Blue-15021.html,Myrurgia
Le Male Summer 2010,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Summer-2010-8145.html,Jean Paul Gaultier
Signoricci 2,https://www.fragrantica.com/perfume/Nina-Ricci/Signoricci-2-36729.html,Nina Ricci
Radiant Seduction Blue,https://www.fragrantica.com/perfume/Antonio-Banderas/Radiant-Seduction-Blue-35640.html,Antonio Banderas
Colors de Benetton Man (Original),https://www.fragrantica.com/perfume/Benetton/Colors-de-Benetton-Man-Original-43668.html,Benetton
Cold Silver,https://www.fragrantica.com/perfume/Benetton/Cold-Silver-15970.html,Benetton
Vetiver de Puig,https://www.fragrantica.com/perfume/Antonio-Puig/Vetiver-de-Puig-19455.html,Antonio Puig
Ámbar Negro,https://www.fragrantica.com/perfume/Adolfo-Dominguez/Ambar-Negro-84803.html,Adolfo Dominguez
