Name,Link,Brand
Ebony Wood,https://www.fragrantica.com/perfume/Zara/Ebony-Wood-58157.html,Zara
Fashionably London,https://www.fragrantica.com/perfume/Zara/Fashionably-London-70519.html,Zara
Vetiver Pamplemousse,https://www.fragrantica.com/perfume/Zara/Vetiver-Pamplemousse-58155.html,Zara
Elegantly Tokyo,https://www.fragrantica.com/perfume/Zara/Elegantly-Tokyo-70527.html,Zara
Waterlily Tea Dress,https://www.fragrantica.com/perfume/Zara/Waterlily-Tea-Dress-58156.html,Zara
Energetically New York,https://www.fragrantica.com/perfume/Zara/Energetically-New-York-70524.html,Zara
Magnificently Dubai,https://www.fragrantica.com/perfume/Zara/Magnificently-Dubai-70522.html,Zara
Fleur de Patchouli,https://www.fragrantica.com/perfume/Zara/Fleur-de-Patchouli-58161.html,Zara
Fleur d'Oranger,https://www.fragrantica.com/perfume/Zara/Fleur-d-Oranger-58160.html,Zara
Boldly Seoul,https://www.fragrantica.com/perfume/Zara/Boldly-Seoul-70526.html,Zara
Amalfi Sunray,https://www.fragrantica.com/perfume/Zara/Amalfi-Sunray-58158.html,Zara
Creatively Shanghai,https://www.fragrantica.com/perfume/Zara/Creatively-Shanghai-70525.html,Zara
Leather Jardin,https://www.fragrantica.com/perfume/Zara/Leather-Jardin-69129.html,Zara
Tubereuse Noir,https://www.fragrantica.com/perfume/Zara/Tubereuse-Noir-58159.html,Zara
Bohemian Bluebells,https://www.fragrantica.com/perfume/Zara/Bohemian-Bluebells-58162.html,Zara
Gracefully Madrid,https://www.fragrantica.com/perfume/Zara/Gracefully-Madrid-70528.html,Zara
Stunningly Venice,https://www.fragrantica.com/perfume/Zara/Stunningly-Venice-70523.html,Zara
Captivatingly Paris,https://www.fragrantica.com/perfume/Zara/Captivatingly-Paris-72827.html,Zara
Sacred Green Forest,https://www.fragrantica.com/perfume/Zara/Sacred-Green-Forest-76752.html,Zara
Memorable Aura,https://www.fragrantica.com/perfume/Zara/Memorable-Aura-83870.html,Zara
Supreme Vanilla,https://www.fragrantica.com/perfume/Zara/Supreme-Vanilla-85039.html,Zara
Red Temptation Elixir Parfum,https://www.fragrantica.com/perfume/Zara/Red-Temptation-Elixir-Parfum-83872.html,Zara
Universal Oud,https://www.fragrantica.com/perfume/Zara/Universal-Oud-69130.html,Zara
Vanilla Vibration,https://www.fragrantica.com/perfume/Zara/Vanilla-Vibration-85041.html,Zara
Jo's Rhubarb,https://www.fragrantica.com/perfume/Zara/Jo-s-Rhubarb-66508.html,Zara
Incense Sunset,https://www.fragrantica.com/perfume/Zara/Incense-Sunset-69128.html,Zara
Tuesday - Totally Terrific,https://www.fragrantica.com/perfume/Zara/Tuesday-Totally-Terrific-83874.html,Zara
Wednesday - I'm Most Grateful,https://www.fragrantica.com/perfume/Zara/Wednesday-I-m-Most-Grateful-83875.html,Zara
Friday - Freaking Gorgeous,https://www.fragrantica.com/perfume/Zara/Friday-Freaking-Gorgeous-83877.html,Zara
Thursday - No Valentines But Flowers,https://www.fragrantica.com/perfume/Zara/Thursday-No-Valentines-But-Flowers-83876.html,Zara
Black Dart,https://www.fragrantica.com/perfume/Zara/Black-Dart-83871.html,Zara
Starlight Vanilla,https://www.fragrantica.com/perfume/Zara/Starlight-Vanilla-85040.html,Zara
Hypnotic Vanilla,https://www.fragrantica.com/perfume/Zara/Hypnotic-Vanilla-85038.html,Zara
Le Petit Lullaby,https://www.fragrantica.com/perfume/Zara/Le-Petit-Lullaby-64201.html,Zara
The Golden Lullaby,https://www.fragrantica.com/perfume/Zara/The-Golden-Lullaby-64202.html,Zara
Monday - No Drama Allowed,https://www.fragrantica.com/perfume/Zara/Monday-No-Drama-Allowed-83873.html,Zara
Cardamom - Gender Neutral,https://www.fragrantica.com/perfume/Zara/Cardamom-Gender-Neutral-51733.html,Zara
Ancestral Papyrus,https://www.fragrantica.com/perfume/Zara/Ancestral-Papyrus-69127.html,Zara
Yellow Velvet Splash,https://www.fragrantica.com/perfume/Zara/Yellow-Velvet-Splash-70765.html,Zara
Vanilla - French Elegance,https://www.fragrantica.com/perfume/Zara/Vanilla-French-Elegance-51732.html,Zara
SRPLS FRGRNC 01,https://www.fragrantica.com/perfume/Zara/SRPLS-FRGRNC-01-53285.html,Zara
Bois de Vincennes,https://www.fragrantica.com/perfume/Zara/Bois-de-Vincennes-63083.html,Zara
Montsouris,https://www.fragrantica.com/perfume/Zara/Montsouris-63080.html,Zara
Morning Sunray In Sevilla,https://www.fragrantica.com/perfume/Zara/Morning-Sunray-In-Sevilla-66897.html,Zara
Bohemian Sunset In Barcelona,https://www.fragrantica.com/perfume/Zara/Bohemian-Sunset-In-Barcelona-66899.html,Zara
Nightfall In Madrid,https://www.fragrantica.com/perfume/Zara/Nightfall-In-Madrid-66901.html,Zara
Parc Floral,https://www.fragrantica.com/perfume/Zara/Parc-Floral-63081.html,Zara
Place Dauphine,https://www.fragrantica.com/perfume/Zara/Place-Dauphine-63082.html,Zara
Vibrant Wood,https://www.fragrantica.com/perfume/Zara/Vibrant-Wood-62074.html,Zara
DNWR,https://www.fragrantica.com/perfume/Zara/DNWR-68836.html,Zara
The Drummer,https://www.fragrantica.com/perfume/Zara/The-Drummer-41741.html,Zara
Vetiver - Unexpected,https://www.fragrantica.com/perfume/Zara/Vetiver-Unexpected-51731.html,Zara
Zara Oud,https://www.fragrantica.com/perfume/Zara/Zara-Oud-23432.html,Zara
Tweety,https://www.fragrantica.com/perfume/Zara/Tweety-64248.html,Zara
The Guitarist,https://www.fragrantica.com/perfume/Zara/The-Guitarist-41740.html,Zara
Olaf,https://www.fragrantica.com/perfume/Zara/Olaf-65882.html,Zara
Pluto,https://www.fragrantica.com/perfume/Zara/Pluto-64246.html,Zara
Mickey Mouse,https://www.fragrantica.com/perfume/Zara/Mickey-Mouse-64244.html,Zara
Duffy Duck,https://www.fragrantica.com/perfume/Zara/Duffy-Duck-64250.html,Zara
Bugs Bunny,https://www.fragrantica.com/perfume/Zara/Bugs-Bunny-64249.html,Zara
