Name,Link,Brand
Good Girl,https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-39681.html,Carolina Herrera
La Belle,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/La-Belle-55786.html,Jean Paul Gaultier
Very Good Girl,https://www.fragrantica.com/perfume/Carolina-Herrera/Very-Good-Girl-65560.html,Carolina Herrera
Olympéa,https://www.fragrantica.com/perfume/Paco-Rabanne/Olympea-31666.html,Paco Rabanne
La Belle Le Parfum,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/La-Belle-Le-Parfum-65175.html,Jean Paul Gaultier
Scandal,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-45651.html,Jean Paul Gaultier
Fame,https://www.fragrantica.com/perfume/Paco-Rabanne/Fame-74962.html,Paco Rabanne
Good Girl Blush,https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Blush-78576.html,Carolina Herrera
Blanche,https://www.fragrantica.com/perfume/Byredo/Blanche-6686.html,Byredo
Scandal Le Parfum,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Le-Parfum-74914.html,Jean Paul Gaultier
Pure XS For Her,https://www.fragrantica.com/perfume/Paco-Rabanne/Pure-XS-For-Her-51424.html,Paco Rabanne
Good Girl Suprême,https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Supreme-61769.html,Carolina Herrera
Very Good Girl Glam,https://www.fragrantica.com/perfume/Carolina-Herrera/Very-Good-Girl-Glam-72698.html,Carolina Herrera
Nina,https://www.fragrantica.com/perfume/Nina-Ricci/Nina-147.html,Nina Ricci
Lady Million,https://www.fragrantica.com/perfume/Paco-Rabanne/Lady-Million-9045.html,Paco Rabanne
Scandal By Night,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-By-Night-50715.html,Jean Paul Gaultier
So Scandal!,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/So-Scandal-60942.html,Jean Paul Gaultier
Classique,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-427.html,Jean Paul Gaultier
Good Girl Légère,https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Legere-48103.html,Carolina Herrera
Olympéa Solar,https://www.fragrantica.com/perfume/Paco-Rabanne/Olympea-Solar-72556.html,Paco Rabanne
La Tulipe,https://www.fragrantica.com/perfume/Byredo/La-Tulipe-8441.html,Byredo
Changing Constance,https://www.fragrantica.com/perfume/Penhaligon-s/Changing-Constance-50256.html,Penhaligon's
Olympea Legend,https://www.fragrantica.com/perfume/Paco-Rabanne/Olympea-Legend-54324.html,Paco Rabanne
212 VIP Rosé,https://www.fragrantica.com/perfume/Carolina-Herrera/212-VIP-Rose-22857.html,Carolina Herrera
The Bewitching Yasmine,https://www.fragrantica.com/perfume/Penhaligon-s/The-Bewitching-Yasmine-46504.html,Penhaligon's
212 Sexy,https://www.fragrantica.com/perfume/Carolina-Herrera/212-Sexy-306.html,Carolina Herrera
La Belle Fleur Terrible,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/La-Belle-Fleur-Terrible-71822.html,Jean Paul Gaultier
Black XS for Her,https://www.fragrantica.com/perfume/Paco-Rabanne/Black-XS-for-Her-1138.html,Paco Rabanne
212,https://www.fragrantica.com/perfume/Carolina-Herrera/212-296.html,Carolina Herrera
Olympéa Intense,https://www.fragrantica.com/perfume/Paco-Rabanne/Olympea-Intense-42890.html,Paco Rabanne
Ultraviolet,https://www.fragrantica.com/perfume/Paco-Rabanne/Ultraviolet-519.html,Paco Rabanne
212 VIP,https://www.fragrantica.com/perfume/Carolina-Herrera/212-VIP-10126.html,Carolina Herrera
L’Extase,https://www.fragrantica.com/perfume/Nina-Ricci/L-Extase-29668.html,Nina Ricci
L'Air du Temps,https://www.fragrantica.com/perfume/Nina-Ricci/L-Air-du-Temps-1014.html,Nina Ricci
The Favourite,https://www.fragrantica.com/perfume/Penhaligon-s/The-Favourite-59836.html,Penhaligon's
Rose Extase,https://www.fragrantica.com/perfume/Nina-Ricci/Rose-Extase-43676.html,Nina Ricci
The Coveted Duchess Rose,https://www.fragrantica.com/perfume/Penhaligon-s/The-Coveted-Duchess-Rose-40714.html,Penhaligon's
Classique Essence de Parfum,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Essence-de-Parfum-39582.html,Jean Paul Gaultier
L'Extase Rose Absolue,https://www.fragrantica.com/perfume/Nina-Ricci/L-Extase-Rose-Absolue-43084.html,Nina Ricci
Ricci Ricci,https://www.fragrantica.com/perfume/Nina-Ricci/Ricci-Ricci-6382.html,Nina Ricci
Gaultier Divine,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Gaultier-Divine-83889.html,Jean Paul Gaultier
Scandal A Paris,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-A-Paris-54275.html,Jean Paul Gaultier
Nina Rouge,https://www.fragrantica.com/perfume/Nina-Ricci/Nina-Rouge-56162.html,Nina Ricci
